date,close,open,high,low,volume
2026-06-09,212.6699981689453,203.2400054931641,212.82000732421875,202.1649932861328,2775015.0
2026-06-10,216.3000030517578,214.0,218.9600067138672,211.4949951171875,3393343.0
2026-06-11,221.1600036621093,217.4900054931641,223.8699951171875,217.0449981689453,2730839.0
2026-06-12,223.8500061035156,222.47000122070312,224.8800048828125,222.1100006103516,2198409.0
2026-06-15,226.3999938964844,222.77999877929688,226.6600036621093,221.08999633789065,1757936.0
2026-06-16,227.72000122070312,227.3000030517578,229.77999877929688,225.4100036621093,2832276.0
2026-06-17,226.27999877929688,226.0,229.5449981689453,224.48269653320312,2076539.0
2026-06-18,221.7700042724609,226.1699981689453,226.1699981689453,219.5,2183530.0
2026-06-22,222.7400054931641,223.72999572753903,228.4499969482422,222.27999877929688,1620686.0
2026-06-23,228.91000366210932,225.2100067138672,229.22000122070312,222.5,2110342.0
2026-06-24,233.00999450683597,229.88999938964844,235.7050018310547,229.8350067138672,2100629.0
